45.024	 2.012	0.2760
45.049	 2.012	0.2764
45.074	 2.012	0.2772
45.099	 2.032	0.2768
45.124	 2.032	0.2772
45.149	 2.032	0.2772
45.174	 2.052	0.2776
45.199	 2.052	0.2784
45.224	 2.052	0.2780
45.249	 2.052	0.2780
45.274	 2.032	0.2776
45.299	 2.052	0.2776
45.324	 2.052	0.2768
45.349	 2.052	0.2760
45.374	 2.071	0.2772
45.399	 2.052	0.2780
45.424	 2.071	0.2776
45.449	 2.052	0.2780
45.474	 2.052	0.2776
45.499	 2.052	0.2776
45.524	 2.071	0.2776
45.549	 2.052	0.2768
45.574	 2.052	0.2780
45.599	 2.052	0.2776
45.624	 2.032	0.2780
45.649	 2.071	0.2780
45.674	 2.052	0.2776
45.699	 2.071	0.2780
45.724	 2.071	0.2776
45.749	 2.071	0.2776
45.774	 2.052	0.2792
45.799	 2.052	0.2780
45.824	 2.071	0.2780
45.849	 2.071	0.2776
45.874	 2.032	0.2780
45.899	 2.052	0.2776
45.924	 2.071	0.2772
45.949	 2.052	0.2780
45.974	 2.032	0.2780
45.999	 2.032	0.2780
46.024	 2.032	0.2784
46.049	 2.012	0.2776
46.074	 2.012	0.2768
46.099	 1.992	0.2764
46.124	 1.973	0.2772
46.149	 1.953	0.2748
46.174	 1.953	0.2744
46.199	 1.933	0.2736
46.224	 1.933	0.2720
46.249	 1.913	0.2695
46.274	 1.913	0.2659
46.299	 1.913	0.2618
46.324	 1.894	0.2570
46.349	 1.894	0.2509
46.374	 1.894	0.2456
46.399	 1.874	0.2391
46.424	 1.874	0.2310
46.449	 1.874	0.2233
46.474	 1.854	0.2161
46.499	 1.835	0.2084
46.524	 1.835	0.2007
46.549	 1.815	0.1942
46.574	 1.815	0.1869
46.599	 1.795	0.1792
46.624	 1.795	0.1719
46.649	 1.775	0.1638
46.674	 1.775	0.1557
46.699	 1.756	0.1476
46.724	 1.756	0.1395
46.749	 1.736	0.1318
46.774	 1.736	0.1229
46.799	 1.736	0.1140
46.824	 1.716	0.1067
46.849	 1.716	0.0990
46.874	 1.696	0.0917
46.899	 1.696	0.0844
46.924	 1.677	0.0787
46.949	 1.657	0.0743
46.974	 1.657	0.0718
46.999	 1.637	0.0702
47.024	 1.657	0.0706
47.049	 1.637	0.0714
47.074	 1.637	0.0739
47.099	 1.618	0.0787
47.124	 1.637	0.0844
47.149	 1.618	0.0909
47.174	 1.637	0.0986
47.199	 1.657	0.1071
47.224	 1.637	0.1160
47.249	 1.637	0.1261
47.274	 1.657	0.1367
47.299	 1.637	0.1480
47.324	 1.618	0.1589
47.349	 1.637	0.1691
47.374	 1.637	0.1788
47.399	 1.637	0.1873
47.424	 1.618	0.1958
47.449	 1.637	0.2039
47.474	 1.637	0.2100
47.499	 1.637	0.2165
47.524	 1.637	0.2229
47.549	 1.637	0.2282
47.574	 1.637	0.2335
47.599	 1.657	0.2383
47.624	 1.657	0.2436
47.649	 1.657	0.2485
47.674	 1.657	0.2537
47.699	 1.657	0.2586
47.724	 1.657	0.2635
47.749	 1.677	0.2675
47.774	 1.657	0.2711
47.799	 1.677	0.2752
47.824	 1.677	0.2784
47.849	 1.677	0.2813
47.874	 1.696	0.2833
47.899	 1.696	0.2861
47.924	 1.696	0.2882
47.949	 1.716	0.2882
47.974	 1.696	0.2886
47.999	 1.716	0.2882
48.024	 1.716	0.2882
48.049	 1.696	0.2886
48.074	 1.716	0.2886
48.099	 1.756	0.2882
48.124	 1.736	0.2882
48.149	 1.775	0.2878
48.174	 1.756	0.2882
48.199	 1.756	0.2878
48.224	 1.756	0.2882
48.249	 1.756	0.2878
48.274	 1.795	0.2878
48.299	 1.795	0.2878
48.324	 1.795	0.2878
48.349	 1.815	0.2869
48.374	 1.854	0.2869
48.399	 1.835	0.2865
48.424	 1.854	0.2869
48.449	 1.854	0.2869
48.474	 1.874	0.2869
48.499	 1.854	0.2865
48.524	 1.894	0.2865
48.549	 1.894	0.2857
48.574	 1.894	0.2865
48.599	 1.913	0.2869
48.624	 1.913	0.2865
48.649	 1.933	0.2861
48.674	 1.913	0.2861
48.699	 1.953	0.2853
48.724	 1.933	0.2849
48.749	 1.953	0.2845
48.774	 1.953	0.2841
48.799	 1.973	0.2833
48.824	 1.973	0.2833
48.849	 1.973	0.2817
48.874	 2.012	0.2817
48.899	 2.012	0.2813
48.924	 2.012	0.2805
48.949	 2.012	0.2805
48.974	 2.032	0.2801
48.999	 2.052	0.2788
49.024	 2.052	0.2768
49.049	 2.052	0.2764
49.074	 2.052	0.2748
49.099	 2.071	0.2736
49.124	 2.071	0.2728
49.149	 2.091	0.2711
49.174	 2.091	0.2711
49.199	 2.111	0.2683
49.224	 2.111	0.2659
49.249	 2.130	0.2630
49.274	 2.150	0.2602
49.299	 2.150	0.2570
49.324	 2.150	0.2529
49.349	 2.190	0.2477
49.374	 2.170	0.2412
49.399	 2.209	0.2335
49.424	 2.190	0.2262
49.449	 2.229	0.2189
49.474	 2.229	0.2108
49.499	 2.249	0.2039
49.524	 2.288	0.1966
49.549	 2.288	0.1893
49.574	 2.308	0.1820
49.599	 2.308	0.1751
49.624	 2.328	0.1687
49.649	 2.367	0.1606
49.674	 2.367	0.1525
49.699	 2.387	0.1431
49.724	 2.367	0.1338
49.749	 2.387	0.1249
49.774	 2.426	0.1148
49.799	 2.426	0.1055
49.824	 2.426	0.0949
49.849	 2.446	0.0856
49.874	 2.466	0.0755
49.899	 2.505	0.0654
49.924	 2.505	0.0540
49.949	 2.525	0.0435
49.974	 2.505	0.0326
49.999	 2.564	0.0216
50.024	 2.545	0.0103
50.049	 2.564	-0.0003
50.074	 2.584	-0.0100
50.099	 2.584	-0.0185
50.124	 2.604	-0.0250
50.149	 2.604	-0.0319
50.174	 2.643	-0.0375
50.199	 2.624	-0.0416
50.224	 2.663	-0.0444
50.249	 2.663	-0.0468
50.274	 2.663	-0.0477
50.299	 2.663	-0.0464
50.324	 2.703	-0.0456
50.349	 2.683	-0.0448
50.374	 2.703	-0.0444
50.399	 2.683	-0.0440
50.424	 2.722	-0.0440
50.449	 2.703	-0.0448
50.474	 2.703	-0.0436
50.499	 2.703	-0.0432
50.524	 2.722	-0.0432
50.549	 2.722	-0.0436
50.574	 2.742	-0.0432
50.599	 2.722	-0.0436
50.624	 2.722	-0.0432
50.649	 2.762	-0.0428
50.674	 2.762	-0.0428
50.699	 2.762	-0.0428
50.724	 2.762	-0.0424
50.749	 2.762	-0.0436
50.774	 2.781	-0.0424
50.799	 2.781	-0.0412
50.824	 2.762	-0.0412
50.849	 2.781	-0.0404
50.874	 2.781	-0.0412
50.899	 2.801	-0.0420
50.924	 2.801	-0.0408
50.949	 2.821	-0.0391
50.974	 2.801	-0.0391
50.999	 2.801	-0.0367
51.024	 2.821	-0.0359
51.049	 2.821	-0.0347
51.074	 2.841	-0.0327
51.099	 2.821	-0.0306
51.124	 2.821	-0.0274
51.149	 2.821	-0.0250
51.174	 2.821	-0.0217
51.199	 2.821	-0.0181
51.224	 2.801	-0.0144
51.249	 2.801	-0.0108
51.274	 2.841	-0.0067
51.299	 2.801	-0.0023
51.324	 2.821	0.0014
51.349	 2.821	0.0042
51.374	 2.801	0.0091
51.399	 2.821	0.0115
51.424	 2.821	0.0139
51.449	 2.821	0.0159
51.474	 2.841	0.0176
51.499	 2.821	0.0188
51.524	 2.841	0.0188
51.549	 2.841	0.0192
51.574	 2.841	0.0188
51.599	 2.841	0.0196
51.624	 2.860	0.0196
51.649	 2.860	0.0188
51.674	 2.841	0.0196
51.699	 2.880	0.0204
51.724	 2.860	0.0200
51.749	 2.860	0.0204
51.774	 2.880	0.0196
51.799	 2.900	0.0188
51.824	 2.860	0.0176
51.849	 2.880	0.0151
51.874	 2.880	0.0135
51.899	 2.880	0.0115
51.924	 2.880	0.0095
51.949	 2.900	0.0054
51.974	 2.900	0.0022
51.999	 2.900	-0.0019
52.024	 2.919	-0.0055
52.049	 2.919	-0.0104
52.074	 2.919	-0.0148
52.099	 2.919	-0.0193
52.124	 2.959	-0.0246
52.149	 2.939	-0.0298
52.174	 2.939	-0.0347
52.199	 2.979	-0.0400
52.224	 2.959	-0.0452
52.249	 2.959	-0.0505
52.274	 2.979	-0.0558
52.299	 2.979	-0.0618
52.324	 2.998	-0.0659
52.349	 3.018	-0.0720
52.374	 3.038	-0.0772
